417,190,85,45
418,190,86,45
416,190,84,44
415,189,84,44
413,190,84,44
414,190,84,44
409,189,86,45
404,190,85,45
404,191,85,45
408,192,85,45
407,191,86,45
403,192,86,45
406,191,88,46
403,191,88,47
404,191,90,47
404,190,92,48
402,190,93,49
403,191,92,49
405,190,92,48
404,190,92,48
406,191,91,48
406,191,90,48
402,190,91,48
404,190,90,48
406,191,91,48
404,190,91,48
404,189,92,48
403,190,93,49
401,186,95,50
405,189,93,49
403,189,93,49
402,187,93,49
402,188,94,50
402,190,96,50
403,189,96,51
404,189,96,51
400,189,95,50
402,189,96,50
401,190,95,50
401,187,96,50
401,188,96,50
399,187,95,50
400,188,95,50
395,187,96,51
396,164,96,51
394,164,97,51
394,186,96,51
392,186,99,52
394,184,98,52
395,185,97,51
397,186,98,51
398,185,96,51
402,185,96,51
399,185,95,50
403,185,94,49
402,186,92,49
401,186,92,48
398,185,92,49
399,185,93,49
403,185,92,48
403,187,91,48
398,184,92,48
400,184,93,49
401,185,93,49
400,184,94,50
398,184,95,50
402,185,95,50
402,184,95,50
403,186,94,50
405,183,93,49
402,186,93,49
406,186,92,48
407,188,92,49
404,186,93,49
407,188,93,49
408,189,92,49
407,189,94,49
408,187,95,50
409,185,96,51
409,184,96,51
411,188,95,50
411,187,92,49
412,187,93,49
410,186,93,49
410,187,91,48
411,182,89,47
411,189,89,47
411,188,90,47
411,185,90,47
412,190,88,46
416,191,88,46
416,190,86,45
415,189,87,46
417,191,86,45
415,191,85,45
415,191,85,45
412,190,86,45
414,189,86,45
412,189,88,46
410,189,88,47
409,186,89,47
411,189,88,47
412,188,89,47
409,187,92,48
413,187,92,48
409,187,93,49
410,186,94,50
408,186,94,50
409,185,94,50
412,187,94,49
414,187,93,49
416,187,92,49
412,186,94,49
415,187,94,50
415,188,95,50
414,185,97,51
416,185,96,51
416,185,97,51
413,185,97,51
412,185,98,51
414,187,97,51
414,187,98,52
413,186,98,51
414,185,98,52
415,186,97,51
413,188,95,50
412,187,95,50
411,188,94,50
412,186,93,49
416,188,94,50
412,187,95,50
413,189,96,51
412,187,96,51
410,190,94,49
409,188,95,50
411,187,97,51
412,190,97,51
410,188,98,51
413,189,97,51
414,189,97,51
410,189,98,51
410,188,97,51
409,186,97,51
411,187,97,51
411,188,96,50
413,188,97,51
416,189,97,51
416,189,98,52
416,188,97,51
414,188,97,51
417,187,97,51
416,187,96,50
416,188,94,50
415,187,95,50
413,188,94,50
413,186,95,50
416,186,94,50
415,187,94,50
414,183,93,49
418,182,93,49
418,178,94,50
424,169,93,49
424,166,95,50
425,163,94,50
421,166,96,50
406,182,97,51
417,168,98,52
410,175,98,52
413,178,97,51
408,182,96,50
416,175,96,51
413,183,94,49
414,183,94,50
411,181,95,50
413,179,96,51
412,181,95,50
411,178,96,51
417,178,95,50
414,179,96,50
434,167,95,50
459,155,96,50
449,161,97,51
463,154,97,51
464,153,97,51
462,153,97,51
462,152,97,51
464,153,96,50
463,149,94,49
463,148,92,48
463,146,93,49
465,147,93,49
463,143,93,49
460,143,95,50
444,153,94,50
431,159,96,51
433,159,97,51
435,157,98,51
432,159,99,52
437,159,99,52
441,155,101,53
436,159,100,53
442,155,100,53
443,154,99,52
446,154,100,53
446,156,100,53
444,155,101,53
440,156,100,53
440,154,101,53
441,155,102,54
443,152,105,55
438,154,106,56
435,154,106,56
436,153,107,56
435,154,106,56
432,153,107,57
434,152,109,57
433,152,110,58
432,151,112,59
429,150,112,59
431,151,112,59
431,149,114,60
432,149,114,60
431,148,113,60
427,152,113,59
433,149,110,58
434,152,110,58
433,152,110,58
434,151,111,59
437,149,112,59
437,151,111,58
437,151,110,58
438,150,111,58
439,150,112,59
435,149,113,60
436,150,112,59
438,150,112,59
441,149,112,59
443,149,112,59
444,149,113,60
439,150,111,58
447,149,111,58
452,147,112,59
447,147,112,59
445,147,112,59
444,148,113,60
446,149,113,59
444,149,111,59
445,148,112,59
450,146,112,59
449,145,114,60
444,147,115,61
444,147,117,62
438,147,118,62
447,146,118,62
441,144,121,64
444,146,119,63
447,145,121,64
446,146,121,64
447,144,121,64
447,149,120,63
446,147,121,64
444,149,124,65
445,152,124,66
442,150,127,67
447,155,129,68
447,151,129,68
451,150,129,68
453,159,130,69
453,159,128,68
458,157,127,67
457,157,130,69
458,157,132,70
462,157,131,69
461,159,132,69
463,157,133,70
465,155,134,71
469,154,137,72
467,156,138,73
470,155,138,73
473,155,137,72
482,156,137,72
481,157,135,71
483,159,136,72
487,162,135,71
497,164,135,71
505,164,133,70
507,163,131,69
510,164,128,67
512,165,126,67
514,165,124,65
518,164,120,63
520,163,118,62
516,163,118,62
523,163,115,61
525,165,113,60
527,163,111,59
530,167,108,57
532,168,106,56
532,168,106,56
535,172,103,54
538,174,100,53
541,176,97,51
544,179,94,50
547,181,91,48
550,189,88,47
552,182,86,45
554,192,84,44
556,205,82,43
557,209,81,43
558,209,80,42
561,211,77,41
563,210,75,39
564,209,74,39
565,213,73,38
567,215,71,37
568,221,70,37
570,228,68,36
571,217,67,35
571,212,67,35
572,216,66,34
573,220,65,34
573,221,65,34
573,224,65,34
569,252,65,34
569,250,64,34
567,249,65,34
567,250,65,34
566,249,64,34
567,251,63,33
567,254,63,33
573,252,63,33
576,230,62,33
576,228,62,33
576,229,62,33
575,228,63,33
577,230,61,32
579,231,59,31
576,229,59,31
580,230,58,31
581,231,57,30
581,229,56,30
581,228,57,30
581,228,57,30
581,228,57,30
581,228,57,30
582,226,56,30
582,225,56,30
582,225,56,29
581,225,57,30
583,227,55,29
583,228,55,29
583,228,55,29
578,227,55,29
577,225,55,29
582,217,56,29
583,208,55,29
583,198,55,29
581,195,56,29
579,196,56,29
569,194,56,29
555,197,55,29
547,194,55,29
541,193,54,28
531,194,54,28
526,194,54,28
517,193,54,29
512,192,54,28
507,192,55,29
501,193,55,29
497,192,55,29
494,193,55,29
489,193,55,29
484,193,55,29
483,194,55,29
481,195,57,30
476,196,57,30
477,197,56,30
475,198,57,30
476,198,55,29
472,198,56,30
471,199,57,30
469,198,58,30
468,198,58,31
467,197,59,31
463,198,60,31
462,198,60,32
458,198,61,32
459,199,60,31
459,200,60,31
455,200,60,31
454,201,59,31
451,201,60,31
450,199,59,31
444,199,60,31
442,198,60,31
437,198,59,31
435,198,59,31
434,198,58,30
430,198,58,30
428,199,58,30
424,200,57,30
422,201,56,29
418,202,55,29
416,203,56,29
411,201,56,29
411,202,57,30
407,202,58,30
408,202,56,30
408,203,56,29
407,203,56,29
404,204,57,30
405,205,57,30
406,205,56,29
405,206,57,30
403,206,57,30
404,205,57,30
403,205,57,30
403,204,58,30
400,202,58,31
399,202,58,31
397,203,58,30
394,205,57,30
392,205,56,30
390,207,58,30
388,206,58,31
385,208,59,31
383,208,59,31
380,206,59,31
380,208,58,31
377,207,57,30
377,209,57,30
376,208,57,30
374,208,57,30
369,209,57,30
367,209,57,30
361,210,57,30
356,210,57,30
356,210,57,30
356,210,57,30
350,211,56,29
351,210,56,29
348,210,55,29
348,209,55,29
347,211,55,29
348,210,54,28
348,211,54,29
346,212,55,29
347,211,56,29
347,213,56,29
349,213,55,29
353,213,53,28
355,212,53,28
359,213,52,28
360,213,53,28
362,212,53,28
366,214,53,28
366,214,53,28
369,215,52,28
371,217,52,27
372,218,52,27
377,217,52,28
378,217,52,28
376,217,52,27
369,217,52,27
363,216,52,27
358,216,52,27
354,216,52,27
350,217,51,27
348,218,51,27
343,218,51,27
339,219,51,27
335,219,51,27
335,219,50,26
331,220,51,27
330,219,50,26
330,219,50,26
329,217,50,26
327,219,50,26
325,219,50,26
327,220,50,26
325,220,50,26
325,220,50,26
326,220,50,26
325,221,50,26
325,220,49,26
326,221,49,26
326,220,49,26
325,221,49,26
323,221,50,26
322,222,50,26
321,221,49,26
319,221,49,26
318,222,49,26
317,223,50,26
317,223,49,26
316,222,49,26
316,223,49,26
313,223,48,25
312,223,48,25
309,223,48,25
305,223,46,24
304,224,46,24
300,225,47,25
296,226,47,25
293,226,47,25
290,227,47,24
288,227,46,24
284,227,46,24
280,229,47,24
278,227,47,25
276,227,46,24
277,226,47,24
278,226,47,25
281,227,47,25
281,227,47,25
284,226,46,24
286,227,46,24
289,228,45,24
290,226,45,24
290,226,45,24
294,224,46,24
295,225,46,24
296,225,45,24
298,225,45,23
301,225,45,23
302,226,44,23
305,227,44,23
308,227,44,23
311,228,43,23
312,228,42,22
314,227,43,23
315,227,43,22
317,226,43,22
318,226,43,22
321,227,42,22
319,226,42,22
323,226,42,22
323,227,41,22
318,227,41,22
310,229,41,22
302,229,41,21
297,228,40,21
293,228,40,21
288,228,41,21
286,227,41,21
282,226,41,21
279,226,41,21
277,226,40,21
273,227,40,21
270,227,40,21
268,227,40,21
264,227,39,20
265,229,38,20
261,229,38,20
259,228,38,20
256,228,37,19
253,227,37,19
251,226,36,19
247,226,36,19
244,226,36,19
241,225,36,19
237,226,36,19
233,225,36,19
231,226,36,19
230,226,36,19
227,226,36,19
224,225,35,19
221,224,35,18
215,222,34,18
202,219,35,18
204,221,34,18
207,222,34,18
203,221,33,17
201,221,33,17
201,221,33,17
199,221,33,17
200,221,33,17
200,221,33,17
201,221,32,17
202,221,32,17
199,221,32,16
200,221,32,17
202,221,31,16
204,220,31,16
204,221,31,16
207,222,31,16
206,222,30,16
208,223,30,16
208,224,30,16
205,230,30,16
206,230,30,16
215,236,30,15
229,244,30,15
227,249,30,16
242,262,30,16
245,266,30,16
247,268,30,16
247,268,30,16
250,269,30,15
251,269,29,15
255,269,29,15
255,268,28,15
257,267,28,15
258,265,28,14
259,264,28,15
261,262,28,15
262,260,27,14
263,259,27,14
263,257,28,14
263,257,28,14
266,257,28,15
270,257,28,14
271,257,28,14
272,256,28,14
274,255,27,14
275,255,27,14
276,253,27,14
277,252,27,14
276,251,28,14
274,249,27,14
275,248,27,14
277,249,27,14
277,248,27,14
277,248,28,14
276,247,28,14
276,246,27,14
275,245,27,14
275,243,27,14
274,241,27,14
274,239,28,15
273,237,28,15
273,234,28,15
273,232,27,14
273,231,27,14
273,229,28,14
273,228,28,15
273,227,27,14
274,226,27,14
274,227,27,14
274,226,27,14
275,226,27,14
276,227,27,14
277,228,27,14
278,228,27,14
279,229,27,14
279,230,27,14
279,230,27,14
279,232,27,14
279,231,27,14
279,232,27,14
278,231,27,14
279,231,26,14
279,230,26,13
279,229,26,14
278,228,26,14
278,226,25,13
277,226,25,13
278,224,25,13
279,223,25,13
277,221,25,13
278,220,25,13
277,219,25,13
277,217,25,13
277,215,25,13
277,214,25,13
277,214,25,13
276,213,25,13
275,212,25,13
276,212,24,13
269,204,24,12
261,204,24,12
253,188,24,12
256,193,23,12
251,191,23,12
250,189,23,12
250,193,23,12
250,193,23,12
249,202,23,12
256,208,23,12
261,207,23,12
260,206,23,12
250,202,23,12
257,205,23,12
257,200,23,12
255,199,23,12
257,203,22,12
248,197,22,12
249,188,23,12
248,179,22,12
247,188,23,12
244,183,23,12
246,184,23,12
246,189,23,12
249,198,24,12
250,202,23,12
252,203,23,12
254,204,23,12
