302,229,103,120
297,232,106,123
300,234,106,124
298,236,107,125
298,237,108,126
303,241,107,125
304,250,106,124
304,252,106,124
307,257,105,123
308,261,108,126
309,268,107,124
308,274,108,126
308,277,108,126
316,285,108,126
312,290,107,125
319,300,108,126
314,306,108,126
317,308,109,128
318,318,111,130
321,323,111,130
323,329,113,131
326,334,114,133
326,334,114,133
336,345,113,132
335,349,114,133
338,349,114,133
341,353,114,133
343,356,115,134
345,362,116,135
348,368,117,137
347,372,118,138
350,373,117,137
352,378,113,132
351,380,112,130
349,383,109,127
351,387,106,123
353,389,104,121
349,393,101,117
352,396,98,114
352,399,95,111
355,403,92,107
359,403,92,107
360,399,94,109
361,386,95,110
352,362,98,114
354,344,99,116
344,324,103,120
341,302,102,119
338,287,104,121
333,271,103,121
332,260,103,120
317,241,106,124
318,236,107,124
311,219,108,126
310,209,110,128
302,193,110,128
300,186,108,126
296,172,107,125
294,153,108,126
292,141,108,126
290,121,109,127
289,110,111,130
284,92,113,132
283,83,113,132
282,73,112,131
283,66,114,133
286,65,116,135
284,60,115,133
292,60,114,133
295,63,114,133
301,59,115,134
307,69,114,133
316,70,115,134
322,74,112,130
327,79,113,131
335,83,112,130
343,88,111,129
350,94,112,130
352,93,112,131
361,96,112,130
367,99,113,131
371,99,111,130
379,108,110,129
383,112,111,129
388,111,112,130
390,119,114,132
394,125,113,132
397,125,114,133
399,128,116,135
403,135,115,134
404,135,115,134
406,144,115,134
408,144,116,135
406,147,116,136
402,151,117,136
409,147,115,134
408,155,115,134
408,153,115,134
410,153,117,136
410,155,117,136
409,157,118,138
410,162,117,136
412,168,118,137
413,172,118,137
416,185,117,136
415,189,116,136
421,202,116,136
423,211,119,139
425,226,118,138
428,239,117,136
430,262,114,133
433,280,115,134
435,294,116,135
437,314,114,133
440,329,113,131
443,353,111,129
446,373,113,132
443,378,113,131
442,380,112,130
439,384,108,126
443,387,106,123
454,389,104,121
448,393,101,117
441,393,100,117
431,392,101,118
454,393,100,116
456,396,98,114
459,397,97,113
457,390,99,116
453,377,100,116
450,369,102,119
445,362,103,120
436,352,104,121
424,342,104,122
423,345,103,120
418,342,104,121
413,337,105,122
405,329,106,123
400,323,107,125
394,313,108,126
386,297,108,126
381,288,109,127
373,278,109,127
366,265,108,126
361,253,109,127
354,237,110,128
349,226,110,129
342,216,112,131
335,204,111,130
331,198,110,129
331,191,109,128
323,178,111,130
326,169,112,130
328,164,114,133
328,156,114,133
331,148,115,135
332,151,115,134
337,149,116,135
345,153,114,132
349,151,115,135
358,156,114,133
364,159,116,135
366,162,117,136
372,159,117,136
375,162,117,136
379,158,115,135
387,156,115,134
384,155,115,134
387,153,116,135
394,157,114,133
390,148,113,132
389,146,111,129
384,145,112,130
379,145,112,130
370,139,112,131
357,130,114,133
354,125,115,134
346,127,116,135
335,124,116,136
323,120,117,137
314,118,120,139
303,118,118,138
298,120,118,138
289,124,119,139
283,126,120,140
276,130,122,142
273,134,122,142
272,142,122,142
273,148,122,142
272,158,119,139
274,167,121,141
275,175,123,143
274,182,123,143
274,192,122,143
277,201,123,144
281,214,122,142
282,226,120,140
279,231,117,137
282,248,117,137
284,254,119,139
285,267,117,137
284,276,116,135
280,288,115,134
276,288,116,135
279,295,117,137
276,298,116,136
277,289,118,138
277,283,119,139
278,276,118,138
277,262,120,140
279,243,118,137
275,231,119,139
273,215,120,140
274,198,120,140
280,183,120,140
282,172,118,138
285,166,118,137
287,154,117,136
290,148,116,135
296,142,115,135
297,129,117,137
297,123,118,137
304,126,120,140
305,127,119,139
307,123,121,141
310,122,121,141
310,126,123,143
308,121,124,144
307,113,126,147
305,113,127,149
308,115,128,149
308,118,127,148
307,123,126,147
309,125,126,147
311,134,125,145
310,141,123,143
314,146,120,140
316,152,120,140
315,145,121,141
317,150,122,142
323,156,120,140
329,151,121,141
330,151,119,139
337,147,120,140
347,145,119,139
359,139,119,139
363,146,121,141
372,144,120,140
382,145,119,138
391,145,117,136
