444,340,49,80
445,324,48,79
443,302,49,80
441,290,50,81
440,280,50,81
434,277,49,81
434,278,49,80
433,276,49,80
429,267,50,81
427,268,51,83
424,272,50,83
418,281,50,82
407,276,50,82
395,273,50,82
385,268,51,83
377,260,51,83
367,255,51,83
363,251,51,84
361,250,50,83
358,249,50,82
357,250,50,82
357,254,49,81
356,255,50,81
354,255,49,81
352,255,49,80
354,257,49,80
353,260,50,81
350,263,50,82
356,269,50,82
355,276,50,82
357,279,50,82
363,283,49,80
364,282,49,81
360,277,50,82
364,275,50,82
366,269,51,83
368,262,51,83
371,256,50,82
371,251,50,82
371,248,49,81
376,241,50,82
378,238,50,82
383,236,49,81
387,237,49,81
391,239,49,80
393,241,49,81
395,243,49,80
400,247,48,79
400,249,48,78
400,250,47,77
405,251,48,78
407,253,48,78
408,253,47,77
404,253,47,78
404,255,48,78
401,261,48,78
393,268,47,77
387,276,48,78
383,279,49,80
381,276,49,81
378,274,49,81
376,273,50,82
377,272,50,82
371,276,49,80
366,277,47,78
360,272,48,79
356,270,49,80
354,264,49,80
351,263,48,79
349,264,49,80
350,268,49,80
355,277,48,78
359,281,47,77
350,290,46,76
342,341,47,77
350,331,47,77
350,333,47,77
348,329,47,78
348,335,47,77
348,336,48,78
347,337,48,79
349,333,48,79
351,330,48,79
349,328,48,79
349,326,48,79
352,325,49,80
351,330,48,79
351,336,48,78
352,341,47,78
353,342,48,78
348,345,48,79
346,347,49,81
343,347,50,82
348,350,51,83
350,359,51,84
349,341,52,86
349,311,52,86
347,278,52,85
358,297,52,85
366,324,52,86
365,333,52,85
374,331,51,84
379,333,51,84
371,267,52,85
382,266,52,85
383,276,53,87
390,294,53,87
397,313,53,87
370,301,54,89
370,306,55,90
367,310,56,92
377,308,56,91
381,312,55,90
379,309,54,88
356,294,53,87
374,270,54,89
391,243,54,88
398,250,55,91
407,260,55,90
373,252,55,90
389,239,55,89
394,241,55,90
396,240,55,89
403,242,54,89
404,237,53,87
411,240,52,86
419,275,52,85
431,281,53,86
437,266,53,87
444,235,53,87
458,249,52,85
456,249,52,86
444,266,52,85
417,272,52,85
425,288,52,85
426,292,52,85
444,341,51,84
445,352,51,84
449,357,52,85
464,364,52,84
487,385,51,83
455,364,50,82
479,361,50,81
472,360,51,84
496,349,52,84
508,396,52,86
505,391,53,87
503,394,54,88
508,386,55,89
501,380,55,90
502,384,55,90
458,363,56,91
416,335,56,92
401,319,56,91
399,311,56,92
400,308,56,92
397,307,56,92
402,304,56,91
397,304,55,90
402,310,54,88
406,313,53,87
413,314,54,88
424,309,54,88
445,306,54,88
458,297,54,89
472,296,54,88
479,300,54,88
477,301,54,88
476,310,54,88
472,316,53,87
471,327,54,88
468,334,54,89
467,347,54,89
463,361,54,88
434,355,55,89
421,360,55,90
387,375,54,89
385,378,55,91
400,379,56,91
409,380,56,92
404,377,57,94
439,387,57,93
447,388,57,94
435,369,57,94
438,359,58,95
439,350,60,98
438,340,60,98
440,329,60,98
395,267,60,99
376,258,60,98
349,252,60,99
341,250,61,100
340,237,62,101
363,224,61,100
374,211,60,99
351,208,60,98
379,194,59,97
368,191,60,98
360,201,60,99
377,202,61,100
386,206,60,99
355,210,60,99
386,211,60,98
384,209,60,97
385,209,60,99
395,215,59,97
390,208,60,98
381,197,59,97
374,193,60,98
382,215,58,95
391,294,59,97
363,357,59,97
365,356,58,96
371,356,59,96
369,362,59,96
373,353,58,95
376,361,57,93
382,358,57,93
381,359,56,91
381,364,55,90
382,368,55,91
380,368,55,90
382,366,56,91
375,378,56,91
369,375,55,89
372,377,54,89
368,380,55,91
362,385,56,92
364,385,55,91
365,386,56,91
361,377,56,92
356,379,57,93
359,385,57,93
352,377,57,93
334,374,56,92
325,376,56,92
269,407,56,92
227,418,56,92
212,412,57,93
215,409,56,92
233,416,57,94
228,415,56,92
260,411,55,91
308,418,56,91
302,419,55,91
299,415,56,91
293,418,56,91
287,419,55,90
278,420,55,90
275,422,54,88
294,404,53,87
385,347,53,87
384,345,53,86
378,345,52,85
376,286,52,84
383,287,51,84
382,285,51,83
385,280,50,83
386,286,51,83
386,288,50,82
387,283,50,81
391,288,49,80
385,292,49,81
388,296,50,82
386,297,51,84
385,297,51,83
387,300,51,83
379,318,50,82
380,343,50,83
378,394,51,83
385,375,51,83
396,343,50,82
406,300,50,83
416,299,50,82
420,295,50,81
421,273,49,81
427,277,48,79
430,266,48,79
425,265,49,80
429,265,49,80
415,262,48,79
412,262,47,77
420,261,46,76
412,259,45,74
404,259,45,74
403,259,46,75
408,258,45,74
409,253,45,74
406,253,44,72
